idColar,acelerometroEixoX,acelerometroEixoY,acelerometroEixoZ,magnetometroEixoX,magnetometroEixoY,magnetometroEixoZ,giroscopioEixoX,giroscopioEixoY,giroscopioEixoZ,horario,data,velocidadeDeslocamento,comportamento
B3,5117,9983,-11199,1433,-156,-968,289,-402,234,131513.105,290615,000.0,EmPe
B3,4773,9999,-11066,1633,54,-724,-244,-1186,1410,131517.105,290615,000.0,EmPe
B3,5245,9589,-11504,1383,-190,-1044,-300,-1031,2350,131519.105,290615,000.0,EmPe
B3,5206,10379,-10624,1179,-325,-1181,140,-474,172,131533.105,290615,000.0,EmPe
B3,3802,9429,-11582,1234,-270,-1158,42,-820,-920,131535.105,290615,000.0,EmPe
B3,3091,10151,-11844,1358,-145,-1090,-436,11,588,131539.105,290615,000.0,EmPe
B3,2848,9488,-11989,1345,-152,-1107,859,-578,-271,131541.105,290615,000.0,EmPe
B3,3463,9627,-12170,1337,-184,-1083,275,-568,514,131729.105,290615,000.0,EmPe
B3,4186,10155,-11487,1332,-196,-1085,100,-95,-185,131731.105,290615,000.0,EmPe
B3,3820,9973,-11522,1363,-175,-1068,-137,-727,770,131736.105,290615,000.0,EmPe
B3,4328,9912,-11370,1353,-183,-1088,536,-1015,501,131738.105,290615,000.0,EmPe
B3,5414,9847,-10848,1529,1104,-5,-667,-1027,370,131817.105,290615,000.0,Deitado
B3,4306,9781,-11288,1558,1115,-108,-435,-410,89,131819.105,290615,000.0,Deitado
B3,4097,10144,-11265,1559,1089,-118,966,-536,230,131821.105,290615,000.0,Deitado
B3,4025,8495,-12417,1560,1086,-113,652,-788,719,131823.105,290615,000.0,Deitado
B3,5324,9644,-11492,1537,1091,-8,305,-1002,569,131825.105,290615,000.0,Deitado
B3,5517,9827,-11218,1521,1103,30,511,132,-143,131827.105,290615,000.0,Deitado
B3,6394,6879,-11865,1353,1198,221,2309,3637,-1686,131829.105,290615,000.0,Deitado
B3,6248,9827,-11233,1589,981,40,-464,-434,218,131917.105,290615,000.0,Deitado
B3,5984,9137,-11260,1586,991,50,567,-1156,605,131919.105,290615,000.0,Deitado
B3,3044,6864,-13814,1568,1084,-183,978,196,2184,131921.105,290615,000.0,Deitado
B3,4250,9365,-11697,1551,1099,-83,651,-147,-7,131923.105,290615,000.0,Deitado
B3,4355,10096,-11588,1553,1084,-55,-790,-189,194,131926.105,290615,000.0,Deitado
B3,4530,9668,-11903,1551,1091,-19,-283,-475,228,131929.105,290615,000.0,Deitado
B3,5245,9360,-11411,1549,1079,-26,193,5,-287,131931.105,290615,000.0,Deitado
B3,4793,8996,-12416,1506,1172,-83,277,-1116,1552,132104.105,290615,000.0,Deitado
B3,5228,8771,-11918,1509,1141,-33,321,-112,-90,132106.105,290615,000.0,Deitado
B3,6116,9914,-10559,810,1519,94,-1831,-3652,6631,132108.105,290615,000.0,Deitado
B3,5032,8682,-13046,1557,1085,-113,881,-1639,1419,132110.105,290615,000.0,Deitado
B3,5342,8566,-12044,1579,1061,-73,694,-315,448,132114.105,290615,000.0,Deitado
B3,5935,8534,-12086,1574,1045,-54,865,-414,408,132116.105,290615,000.0,Deitado
B3,6088,8735,-11739,1573,1036,-36,700,-378,463,132118.105,290615,000.0,Deitado
B3,5520,9342,-11411,1600,1000,-48,730,-115,-197,132121.105,290615,000.0,Deitado
B3,5795,9404,-10971,1562,1029,39,41,-733,143,132208.105,290615,000.0,Deitado
B3,6779,8747,-11332,1557,1031,39,568,-310,581,132210.105,290615,000.0,Deitado
B3,6175,9293,-11128,1561,1017,35,879,-62,-225,132212.105,290615,000.0,Deitado
B3,6597,8910,-11200,1543,1042,51,314,-596,636,132215.105,290615,000.0,Deitado
B3,8001,9704,-10178,1549,993,136,-894,233,-223,132303.105,290615,000.0,Deitado
B3,7973,8988,-10738,1574,951,105,60,-871,857,132305.105,290615,000.0,Deitado
B3,8166,9766,-10143,1564,952,119,-297,381,-646,132307.105,290615,000.0,Deitado
B3,6746,8796,-11048,1552,1036,60,1016,-930,747,132309.105,290615,000.0,Deitado
B3,6125,8816,-11542,1565,992,67,668,-1113,1039,132311.105,290615,000.0,Deitado
B3,6298,8919,-11207,1551,1021,48,-8,-885,-53,132501.105,290615,000.0,Deitado
B3,5528,8521,-11748,1527,1070,41,1853,-1140,463,132503.105,290615,000.0,Deitado
B3,7356,9682,-10170,1756,461,-135,210,-405,164,132752.105,290615,000.0,Deitado
B3,5945,12537,-8128,1543,1024,92,-5200,-1910,809,132754.105,290615,000.0,Deitado
B3,6896,10012,-10280,1513,1022,133,80,-579,225,132758.105,290615,000.0,Deitado
B3,6910,9838,-10364,1503,1030,146,213,-756,357,132801.105,290615,000.0,Deitado
B3,7146,9814,-10215,1508,1036,144,149,-333,271,132803.105,290615,000.0,Deitado
B3,7015,9674,-10221,1508,1024,154,344,-419,290,132805.105,290615,000.0,Deitado
B3,7119,10036,-10042,1510,1026,142,127,-586,198,132807.105,290615,000.0,Deitado
B3,7034,9988,-10189,1512,1036,141,180,-452,275,132809.105,290615,000.0,Deitado
B3,7164,9892,-10228,1501,1034,145,80,-369,339,132811.105,290615,000.0,Deitado
B3,7070,10059,-10107,1503,1032,149,136,-483,286,132813.105,290615,000.0,Deitado
B3,7494,10032,-9866,1503,1020,168,346,-737,90,132815.105,290615,000.0,Deitado
B3,7164,9950,-10087,1504,1021,161,207,-376,218,132818.105,290615,000.0,Deitado
B3,7204,9877,-10296,1500,1028,149,89,-355,310,132820.105,290615,000.0,Deitado
B3,8453,9797,-9310,1527,914,225,149,-492,285,132858.105,290615,000.0,Deitado
B3,8371,9834,-9351,1527,905,225,198,-433,241,132901.105,290615,000.0,Deitado
B3,8444,9731,-9355,1542,907,224,126,-439,281,132904.105,290615,000.0,Deitado
B3,8442,9727,-9336,1534,906,223,197,-396,289,132906.105,290615,000.0,Deitado
B3,9573,9580,-8752,1527,911,224,124,103,457,132909.105,290615,000.0,Deitado
B3,8548,9566,-9382,1536,895,227,131,-469,197,132911.105,290615,000.0,Deitado
B3,8338,9827,-9404,1448,1035,249,143,-318,287,132939.105,290615,000.0,Deitado
B3,9298,9712,-8642,1519,859,287,-221,-356,1271,132941.105,290615,000.0,Deitado
B3,8865,8816,-9763,1746,233,-133,332,-861,535,132944.105,290615,000.0,Deitado
B3,8276,9861,-9328,1534,931,225,121,-431,277,133109.105,290615,000.0,Deitado
B3,8389,9819,-9432,1523,931,233,223,-358,242,133112.105,290615,000.0,Deitado
B3,8258,9893,-9414,1523,913,221,15,-641,380,133118.105,290615,000.0,Deitado
B3,8303,9848,-9268,1519,922,236,154,-489,306,133122.105,290615,000.0,Deitado
B3,8549,9808,-9280,1526,915,235,182,-330,240,133125.105,290615,000.0,Deitado
B3,8344,9945,-9270,1505,948,237,-26,-500,195,133158.105,290615,000.0,Deitado
B3,8379,9809,-9398,1489,960,242,230,-421,399,133200.105,290615,000.0,Deitado
B3,8361,9910,-9373,1505,960,232,202,-442,243,133202.105,290615,000.0,Deitado
B3,8400,9800,-9392,1504,945,241,37,-628,278,133205.105,290615,000.0,Deitado
B3,8218,10076,-9086,1419,1037,283,160,-354,92,133449.105,290615,000.0,Deitado
B3,8373,9979,-9126,1403,1057,277,-42,-489,348,133451.105,290615,000.0,Deitado
B3,8507,9934,-9267,1524,918,241,154,-478,304,133454.105,290615,000.0,Deitado
B3,8441,9883,-9416,1477,973,248,596,579,-564,133456.105,290615,000.0,Deitado
B3,9401,9693,-8592,1108,1286,313,542,-370,306,133459.105,290615,000.0,Deitado
B3,9472,9520,-8635,1104,1281,315,172,-578,350,133501.105,290615,000.0,Deitado
B3,7949,9831,-9681,1367,1127,243,225,-1188,813,133503.105,290615,000.0,Deitado
B3,8065,9912,-9446,1446,1040,227,97,-493,305,133505.105,290615,000.0,Deitado
B3,8241,9884,-9496,1448,1024,238,197,-313,292,133507.105,290615,000.0,Deitado
B3,8279,9761,-9502,1461,1027,239,100,-501,207,133509.105,290615,000.0,Deitado
B3,8712,9514,-9308,1471,971,246,180,-294,357,133533.105,290615,000.0,Deitado
B3,8666,9656,-9258,1459,990,255,154,-391,273,133536.105,290615,000.0,Deitado
B3,8605,9651,-9293,1453,988,264,255,-459,286,133538.105,290615,000.0,Deitado
B3,8584,9698,-9295,1466,986,265,155,-423,273,133540.105,290615,000.0,Deitado
B3,8807,9951,-8937,1422,999,299,295,-384,271,133616.105,290615,000.0,Deitado
B3,8766,9870,-9034,1436,993,297,320,-487,207,133618.105,290615,000.0,Deitado
B3,8846,9868,-8872,1431,993,298,156,-452,308,133620.105,290615,000.0,Deitado
B3,8822,9757,-8981,1446,977,297,114,-417,270,133623.105,290615,000.0,Deitado
B3,7492,10150,-9574,1446,1035,221,195,-491,320,133633.105,290615,000.0,Deitado
B3,7566,10133,-9651,1446,1032,221,308,-338,283,133635.105,290615,000.0,Deitado
B3,7691,10046,-9656,1450,1038,227,285,-388,307,133637.105,290615,000.0,Deitado
B3,7667,10244,-9498,1456,1041,225,153,-489,308,133639.105,290615,000.0,Deitado
B3,7631,10061,-9526,1454,1026,227,205,-441,359,133650.105,290615,000.0,Deitado
B3,7888,10033,-9553,1452,1037,229,205,-371,240,133652.105,290615,000.0,Deitado
B3,7909,10113,-9497,1449,1042,233,151,-381,238,133654.105,290615,000.0,Deitado
B3,7872,10036,-9535,1440,1035,233,255,-432,356,133656.105,290615,000.0,Deitado
B3,7854,10208,-9446,1419,1057,247,71,-489,322,133710.105,290615,000.0,Deitado
B3,7753,10164,-9495,1426,1056,239,167,-458,291,133712.105,290615,000.0,Deitado
B3,7760,10103,-9468,1427,1069,241,187,-469,323,133714.105,290615,000.0,Deitado
B3,7831,9640,-9309,1417,1047,267,-529,-215,1592,133808.105,290615,000.0,Deitado
B3,8369,9974,-9188,1424,1027,262,169,-400,264,133810.105,290615,000.0,Deitado
B3,8242,10075,-9216,1415,1049,272,202,-476,257,133812.105,290615,000.0,Deitado
B3,8304,10139,-9216,1420,1056,260,-30,-409,299,133814.105,290615,000.0,Deitado
B3,8194,10049,-9289,1429,1033,265,149,-543,373,133816.105,290615,000.0,Deitado
B3,8740,9967,-8999,1419,1022,293,214,-337,390,133919.105,290615,000.0,Deitado
B3,8608,9910,-8922,1407,1016,298,215,-382,395,133922.105,290615,000.0,Deitado
B3,8577,9848,-8985,1400,1021,300,220,-357,261,133926.105,290615,000.0,Deitado
B3,8888,9965,-8948,1412,1027,290,106,-494,273,133930.105,290615,000.0,Deitado
B3,8826,9794,-8875,1109,1302,288,518,16,35,133955.105,290615,000.0,Deitado
B3,9045,9804,-8810,1076,1300,304,198,-458,318,133958.105,290615,000.0,Deitado
B3,9048,9783,-8784,1080,1298,309,165,-480,325,134001.105,290615,000.0,Deitado
B3,7711,10115,-9172,1408,1080,232,-2169,-2148,2795,134003.105,290615,000.0,Deitado
B3,8235,9766,-9363,1458,987,241,90,-516,413,134015.105,290615,000.0,Deitado
B3,8358,9687,-9402,1470,985,245,91,-547,406,134018.105,290615,000.0,Deitado
B3,8529,9618,-9391,1469,980,250,156,-418,286,134021.105,290615,000.0,Deitado
B3,8514,9638,-9383,1458,976,256,219,-381,386,134023.105,290615,000.0,Deitado
B3,8197,9931,-9523,1474,979,241,83,-441,275,134100.105,290615,000.0,Deitado
B3,8803,9658,-9453,1490,933,245,159,-521,184,134103.105,290615,000.0,Deitado
B3,8526,9844,-9236,1482,952,262,203,-166,371,134107.105,290615,000.0,Deitado
B3,6348,10367,-10279,1423,1129,151,-26,-341,230,134129.105,290615,000.0,Deitado
B3,6267,10478,-10039,1400,1126,163,-36,-424,295,134131.105,290615,000.0,Deitado
B3,7164,10220,-9805,1399,1122,219,154,-515,334,134134.105,290615,000.0,Deitado
B3,7059,10310,-9985,1417,1089,202,157,-503,286,134136.105,290615,000.0,Deitado
B3,7029,10451,-9732,1478,1023,188,138,-483,426,134314.106,290615,000.0,Deitado
B3,7062,10499,-9674,1472,1024,181,130,-387,287,134316.106,290615,000.0,Deitado
B3,6800,10252,-10080,1489,1014,170,49,-714,557,134320.106,290615,000.0,Deitado
B3,6852,10495,-9742,1484,1015,182,171,-457,190,134322.106,290615,000.0,Deitado
B3,6853,10251,-9920,1466,1040,180,444,-318,575,134324.106,290615,000.0,Deitado
B3,6935,10418,-9730,1470,1020,193,238,-445,391,134326.106,290615,000.0,Deitado
B3,6745,10515,-9778,1376,1131,213,183,-459,389,134545.106,290615,000.0,Deitado
B3,6596,10515,-9805,1383,1123,214,153,-460,305,134547.106,290615,000.0,Deitado
B3,6715,10495,-9802,1380,1134,198,41,-496,338,134549.106,290615,000.0,Deitado
B3,7037,10372,-9883,1378,1114,209,275,-338,200,134551.106,290615,000.0,Deitado
B3,6906,10350,-9823,1382,1122,208,180,-337,360,134553.106,290615,000.0,Deitado
B3,8005,10065,-9268,1416,1051,265,212,-514,295,134719.106,290615,000.0,Deitado
B3,8230,10168,-9231,1402,1044,275,224,-328,174,134721.106,290615,000.0,Deitado
B3,8097,10116,-9205,1400,1050,273,162,-515,395,134723.106,290615,000.0,Deitado
B3,7983,10161,-9233,1397,1042,272,130,-519,350,134725.106,290615,000.0,Deitado
B3,8112,10160,-9194,1403,1039,271,199,-366,305,134727.106,290615,000.0,Deitado
B3,8086,9981,-9482,1429,1032,248,245,-365,340,134753.106,290615,000.0,Deitado
B3,8068,10002,-9444,1422,1031,250,119,-555,385,134755.106,290615,000.0,Deitado
B3,7952,10092,-9323,1446,1003,237,42,-532,250,134757.106,290615,000.0,Deitado
B3,7400,10489,-9523,1381,1096,243,406,-267,-95,134759.106,290615,000.0,Deitado
B3,7419,10355,-9532,1364,1101,249,255,-333,214,134801.106,290615,000.0,Deitado
B3,7372,10459,-9541,1371,1101,238,9,-543,494,134803.106,290615,000.0,Deitado
B3,-6783,11520,-8490,-1062,293,-154,200,-435,360,135121.106,290615,000.0,Deitado
B3,-6831,11544,-8599,-1066,290,-158,146,-429,280,135126.106,290615,000.0,Deitado
B3,-6896,11525,-8624,-1059,289,-164,156,-423,301,135128.106,290615,000.0,Deitado
B3,-6759,11488,-8568,-1069,278,-159,160,-300,188,135130.106,290615,000.0,Deitado
B3,-6816,11382,-8782,-1066,275,-157,209,-472,416,135204.106,290615,000.0,Deitado
B3,-6996,11376,-8752,-1068,274,-161,161,-440,300,135206.106,290615,000.0,Deitado
B3,-6999,11248,-8807,-1061,281,-162,136,-437,275,135209.106,290615,000.0,Deitado
B3,-7217,11118,-8842,-1067,258,-164,174,-476,315,135300.106,290615,000.0,Deitado
B3,-7092,11257,-8863,-1068,282,-167,117,-484,261,135304.106,290615,000.0,Deitado
B3,-6988,11254,-8710,-1061,264,-170,126,-351,277,135306.106,290615,000.0,Deitado
B3,6368,9837,-10601,1466,1077,88,1260,-918,257,135548.106,290615,000.0,Deitado
B3,6703,9343,-10839,1512,1013,68,173,-564,236,135550.106,290615,000.0,Deitado
B3,6751,9564,-10686,1482,1061,96,162,-243,-52,135552.106,290615,000.0,Deitado
B3,6658,9705,-10528,1413,1114,132,258,-546,301,135556.106,290615,000.0,Deitado
B3,8272,9649,-9478,1338,1100,275,306,-325,471,135808.106,290615,000.0,Deitado
B3,8475,9770,-9372,1343,1102,269,85,-543,322,135810.106,290615,000.0,Deitado
B3,8437,9457,-9543,1357,1102,264,228,-361,170,135812.106,290615,000.0,Deitado
B3,8117,9880,-9380,1325,1122,269,-62,-570,470,135814.106,290615,000.0,Deitado
B3,8572,9692,-9302,1336,1102,269,192,-389,268,135816.106,290615,000.0,Deitado
B3,8428,9784,-9376,1347,1098,269,191,-590,34,135818.106,290615,000.0,Deitado
B3,7990,9646,-9428,1337,1110,268,190,-708,489,135820.106,290615,000.0,Deitado
B3,5413,9817,-11996,1357,1199,120,1861,317,107,140027.106,290615,000.0,Deitado
B3,8629,12914,-7702,1162,1274,230,-1331,2080,2892,140029.106,290615,000.0,Deitado
B3,1767,9266,-12484,1368,1255,-198,144,-384,511,140039.106,290615,000.0,Deitado
B3,1901,9348,-12423,1372,1260,-194,66,-366,260,140041.106,290615,000.0,Deitado
B3,1741,9353,-12431,1371,1260,-191,210,-365,168,140043.106,290615,000.0,Deitado
B3,1854,9279,-12466,1376,1257,-197,200,-425,349,140045.106,290615,000.0,Deitado
B3,7951,9688,-9715,1269,1193,242,107,-576,498,140300.106,290615,000.0,Deitado
B3,8079,9174,-10184,1408,1084,214,-514,-1262,1124,140302.106,290615,000.0,Deitado
B3,7793,9817,-9888,1418,1072,198,-421,-62,-137,140306.106,290615,000.0,Deitado
B3,6522,9451,-10476,1203,1244,228,-203,-736,728,140515.106,290615,000.0,Deitado
B3,7048,10417,-9853,1230,1245,224,143,-427,346,140517.106,290615,000.0,Deitado
B3,6909,9866,-10200,1235,1233,220,990,-26,340,140519.106,290615,000.0,Deitado
B3,7495,9360,-10597,1235,1228,225,848,-845,1378,140521.106,290615,000.0,Deitado
B3,6469,10550,-9828,1233,1235,223,-851,-979,-158,140523.106,290615,000.0,Deitado
B3,7348,10127,-9697,1249,1211,239,-486,-72,634,140533.106,290615,000.0,Deitado
B3,8054,9094,-10101,1266,1200,249,166,-721,440,140536.106,290615,000.0,Deitado
B3,7679,10186,-9805,1273,1197,248,527,-44,585,140538.106,290615,000.0,Deitado
B3,6871,10354,-9555,1258,1195,247,-804,-697,27,140540.106,290615,000.0,Deitado
B3,7838,10204,-9370,1248,1202,276,111,-319,479,140542.106,290615,000.0,Deitado
B3,8088,9984,-9400,1234,1202,266,-612,-1020,303,140544.106,290615,000.0,Deitado
B3,7896,10032,-9433,1264,1191,254,93,-481,485,140546.106,290615,000.0,Deitado
B3,5943,13258,-9122,1268,1197,236,-1883,-773,-1193,140548.106,290615,000.0,Deitado
B3,7181,9265,-10755,1368,1164,146,220,31,726,140550.106,290615,000.0,Deitado
B3,6780,9891,-10253,1231,1250,181,1057,42,410,140554.106,290615,000.0,Deitado
B3,6337,10480,-10005,1246,1256,199,-637,-1319,397,140556.106,290615,000.0,Deitado
B3,6639,10251,-10090,1235,1246,195,-72,-612,501,140558.106,290615,000.0,Deitado
B3,7818,10232,-9731,1272,1179,262,239,311,148,140603.106,290615,000.0,Deitado
B3,7403,10330,-9663,1344,1126,249,555,115,121,140751.106,290615,000.0,Deitado
B3,6845,10406,-9186,1345,1116,237,-532,-817,114,140753.106,290615,000.0,Deitado
B3,6759,10464,-9371,1329,1129,247,-412,-456,28,140755.106,290615,000.0,Deitado
B3,7643,9711,-9853,1335,1139,262,669,-210,392,140757.106,290615,000.0,Deitado
B3,7872,9666,-9687,1336,1131,246,-82,-616,497,140800.106,290615,000.0,Deitado
B3,7874,9895,-9711,1330,1137,248,-793,-1171,565,140802.106,290615,000.0,Deitado
B3,7665,10083,-9549,1337,1131,249,-416,-647,682,140804.106,290615,000.0,Deitado
B3,4920,10119,-10941,1326,1250,47,-58,-48,-156,141018.106,290615,000.0,Deitado
B3,6058,9310,-11240,1329,1246,54,-279,-271,287,141020.106,290615,000.0,Deitado
B3,6245,8707,-11511,1319,1254,74,633,-192,331,141022.106,290615,000.0,Deitado
B3,5474,9840,-11029,1321,1232,70,-597,-867,284,141025.106,290615,000.0,Deitado
B3,6262,9640,-10994,1324,1252,62,-384,-318,362,141027.106,290615,000.0,Deitado
B3,7043,8923,-10693,1411,1110,143,828,-630,728,141220.107,290615,000.0,Deitado
B3,6928,9154,-10852,1391,1142,146,733,-229,685,141222.107,290615,000.0,Deitado
B3,7602,10159,-10392,1366,1145,164,230,-306,71,141230.107,290615,000.0,Deitado
B3,7095,9373,-10232,1356,1173,176,499,-561,749,141232.107,290615,000.0,Deitado
B3,6553,10096,-10079,1373,1137,152,-558,-196,-507,141234.107,290615,000.0,Deitado
B3,7449,9979,-11181,1313,1203,158,1075,-1141,1393,141306.107,290615,000.0,Deitado
B3,6783,9636,-10472,1346,1185,144,377,-84,194,141308.107,290615,000.0,Deitado
B3,6488,9718,-10407,1360,1166,137,-688,-1056,298,141310.107,290615,000.0,Deitado
B3,5767,9390,-10485,1363,1141,185,303,-170,-562,141318.107,290615,000.0,Deitado
B3,6940,9854,-10480,1369,1139,169,626,259,-622,141320.107,290615,000.0,Deitado
B3,8273,9446,-9905,1382,1100,212,-349,-893,388,141439.107,290615,000.0,Deitado
B3,7613,9943,-9711,1377,1093,215,100,-326,150,141441.107,290615,000.0,Deitado
B3,7229,9240,-10175,1353,1121,218,314,-351,147,141443.107,290615,000.0,Deitado
B3,7804,9303,-10159,1366,1106,220,242,-390,121,141446.107,290615,000.0,Deitado
B3,7646,9287,-10357,1324,1172,218,634,-1086,1281,141702.107,290615,000.0,Deitado
B3,7166,10680,-9419,1288,1182,228,80,-291,-101,141704.107,290615,000.0,Deitado
B3,7383,10000,-9876,1298,1178,220,-216,-700,574,141706.107,290615,000.0,Deitado
B3,7009,10074,-9997,1283,1178,232,315,-681,362,141708.107,290615,000.0,Deitado
B3,7553,9538,-10125,1315,1165,222,169,-493,257,141710.107,290615,000.0,Deitado
B3,5612,10183,-10615,1313,1232,110,-503,-707,518,141802.107,290615,000.0,Deitado
B3,6109,10618,-10066,1346,1187,137,485,545,-609,141804.107,290615,000.0,Deitado
B3,6414,9620,-10639,1346,1178,172,69,-352,471,141806.107,290615,000.0,Deitado
B3,6425,9489,-10503,1343,1167,168,-223,-632,492,141808.107,290615,000.0,Deitado
B3,6688,10166,-10064,1302,1189,188,-339,-512,627,142109.107,290615,000.0,Deitado
B3,7351,10392,-9750,1285,1204,206,-240,-753,477,142111.107,290615,000.0,Deitado
B3,6715,10357,-9996,1289,1190,219,21,-632,416,142113.107,290615,000.0,Deitado
B3,6696,10249,-10149,1289,1194,201,325,-219,-53,142115.107,290615,000.0,Deitado
B3,8199,10609,-9654,1322,1141,212,366,766,-691,142305.107,290615,000.0,Deitado
B3,7639,9328,-9913,1301,1165,249,737,-1392,1722,142307.107,290615,000.0,Deitado
B3,7375,10379,-9493,1298,1159,245,125,-174,144,142309.107,290615,000.0,Deitado
B3,8360,9885,-9883,1321,1159,234,347,-188,402,142312.107,290615,000.0,Deitado
B3,7323,10116,-9634,1300,1172,241,214,-481,349,142314.107,290615,000.0,Deitado
B3,7730,10366,-9606,1300,1166,240,360,-403,322,142316.107,290615,000.0,Deitado
B3,7283,9780,-9993,1291,1187,208,577,-706,947,142541.107,290615,000.0,Deitado
B3,7281,9610,-10114,1278,1188,229,899,-675,1348,142543.107,290615,000.0,Deitado
B3,6549,10706,-9815,1295,1193,217,29,961,-1498,142546.107,290615,000.0,Deitado
B3,7110,10070,-10078,1264,1206,216,18,-397,447,142548.107,290615,000.0,Deitado
B3,6467,10347,-10097,1297,1191,217,58,-461,84,142550.107,290615,000.0,Deitado
B3,4918,10099,-11303,1323,1230,84,570,113,-107,142736.107,290615,000.0,Deitado
B3,5692,10044,-11338,1358,1202,99,930,-86,579,142738.107,290615,000.0,Deitado
B3,4999,10588,-10667,1386,1173,78,368,198,-339,142753.107,290615,000.0,Deitado
B3,5129,10666,-10626,1388,1173,78,-188,-424,122,142755.107,290615,000.0,Deitado
B3,6313,9395,-10655,1440,1103,95,1138,-631,1799,142757.107,290615,000.0,Deitado
B3,6323,10006,-10478,1377,1142,161,-684,-660,844,142759.107,290615,000.0,Deitado
B3,6197,10609,-10288,1304,1214,153,-139,-616,151,142801.107,290615,000.0,Deitado
B3,5947,10928,-10151,1278,1216,173,176,-500,-8,142803.107,290615,000.0,Deitado
B3,6788,9700,-10554,1309,1194,182,286,-220,316,142805.107,290615,000.0,Deitado
B3,7254,9601,-9899,1328,1161,219,843,-428,633,142808.107,290615,000.0,Deitado
B3,7562,9607,-10054,1328,1148,219,779,-545,880,142810.107,290615,000.0,Deitado
B3,7697,10280,-9634,1345,1132,231,171,-287,456,142812.107,290615,000.0,Deitado
B3,9096,10294,-8246,1043,1266,356,108,-654,391,143111.107,290615,000.0,Deitado
B3,9127,10113,-8284,1042,1267,351,110,-399,403,143113.107,290615,000.0,Deitado
B3,9040,10135,-8322,1059,1260,347,104,-427,319,143115.107,290615,000.0,Deitado
B3,9306,10094,-8341,1066,1267,353,218,-384,246,143117.107,290615,000.0,Deitado
B3,9197,10205,-8289,1075,1254,345,170,-569,371,143119.107,290615,000.0,Deitado
B3,9325,10051,-8255,1069,1261,349,96,-461,293,143121.107,290615,000.0,Deitado
B3,9325,10126,-8286,1066,1252,354,147,-360,322,143123.107,290615,000.0,Deitado
B3,5640,10787,-10176,1462,1078,111,118,-294,318,143307.107,290615,000.0,Deitado
B3,5468,10280,-10632,1453,1070,106,1094,-1231,1629,143309.107,290615,000.0,Deitado
B3,4776,10461,-10777,1535,1010,-13,220,-421,306,143311.107,290615,000.0,Deitado
B3,4665,10720,-10683,1519,1048,4,237,-487,268,143313.107,290615,000.0,Deitado
